time,x,y,z
2016-02-25 14:22:34.712,-0.25,-1.015625,0.375
2016-02-25 14:22:34.722,-0.234375,-0.984375,0.359375
2016-02-25 14:22:34.732,-0.234375,-0.96875,0.328125
2016-02-25 14:22:34.742,-0.21875,-0.96875,0.296875
2016-02-25 14:22:34.752,-0.21875,-0.984375,0.265625
2016-02-25 14:22:34.762,-0.21875,-1.015625,0.234375
2016-02-25 14:22:34.772,-0.234375,-1.046875,0.21875
2016-02-25 14:22:34.782,-0.21875,-1.0625,0.1875
2016-02-25 14:22:34.792,-0.21875,-1.109375,0.171875
2016-02-25 14:22:34.802,-0.25,-1.203125,0.1875
2016-02-25 14:22:34.812,-0.21875,-1.109375,0.234375
2016-02-25 14:22:34.822,-0.171875,-1.046875,0.234375
2016-02-25 14:22:34.833,-0.171875,-1.046875,0.25
2016-02-25 14:22:34.843,-0.140625,-1.140625,0.265625
2016-02-25 14:22:34.853,-0.140625,-1.171875,0.28125
2016-02-25 14:22:34.863,-0.171875,-1.140625,0.3125
2016-02-25 14:22:34.873,-0.203125,-1.125,0.296875
2016-02-25 14:22:34.883,-0.21875,-1.125,0.28125
2016-02-25 14:22:34.893,-0.234375,-1.109375,0.265625
2016-02-25 14:22:34.903,-0.234375,-1.09375,0.25
2016-02-25 14:22:34.913,-0.21875,-1.078125,0.25
2016-02-25 14:22:34.923,-0.203125,-1.078125,0.234375
2016-02-25 14:22:34.933,-0.1875,-1.046875,0.21875
2016-02-25 14:22:34.944,-0.1875,-1.03125,0.1875
2016-02-25 14:22:34.954,-0.15625,-1.015625,0.171875
2016-02-25 14:22:34.964,-0.140625,-1.0,0.140625
2016-02-25 14:22:34.974,-0.109375,-0.96875,0.125
2016-02-25 14:22:34.984,-0.078125,-0.953125,0.109375
2016-02-25 14:22:34.994,-0.0625,-0.9375,0.109375
2016-02-25 14:22:35.004,-0.046875,-0.921875,0.109375
2016-02-25 14:22:35.014,-0.046875,-0.90625,0.109375
2016-02-25 14:22:35.024,-0.03125,-0.90625,0.109375
2016-02-25 14:22:35.034,-0.03125,-0.921875,0.125
2016-02-25 14:22:35.044,-0.03125,-0.921875,0.125
2016-02-25 14:22:35.054,-0.046875,-0.921875,0.125
2016-02-25 14:22:35.064,-0.046875,-0.9375,0.125
2016-02-25 14:22:35.075,-0.0625,-0.921875,0.125
2016-02-25 14:22:35.085,-0.078125,-0.921875,0.140625
2016-02-25 14:22:35.095,-0.09375,-0.90625,0.15625
2016-02-25 14:22:35.105,-0.109375,-0.875,0.1875
2016-02-25 14:22:35.115,-0.140625,-0.859375,0.21875
2016-02-25 14:22:35.125,-0.15625,-0.828125,0.234375
2016-02-25 14:22:35.135,-0.15625,-0.8125,0.234375
2016-02-25 14:22:35.145,-0.15625,-0.796875,0.234375
2016-02-25 14:22:35.155,-0.15625,-0.78125,0.21875
2016-02-25 14:22:35.165,-0.15625,-0.765625,0.203125
2016-02-25 14:22:35.175,-0.140625,-0.75,0.203125
2016-02-25 14:22:35.186,-0.140625,-0.734375,0.203125
2016-02-25 14:22:35.196,-0.140625,-0.71875,0.203125
2016-02-25 14:22:35.206,-0.125,-0.71875,0.203125
2016-02-25 14:22:35.216,-0.125,-0.71875,0.203125
2016-02-25 14:22:35.226,-0.109375,-0.71875,0.21875
2016-02-25 14:22:35.236,-0.109375,-0.71875,0.234375
2016-02-25 14:22:35.246,-0.09375,-0.734375,0.234375
2016-02-25 14:22:35.256,-0.09375,-0.75,0.234375
2016-02-25 14:22:35.266,-0.09375,-0.75,0.234375
2016-02-25 14:22:35.276,-0.09375,-0.765625,0.21875
2016-02-25 14:22:35.286,-0.109375,-0.796875,0.234375
2016-02-25 14:22:35.296,-0.125,-0.828125,0.234375
2016-02-25 14:22:35.306,-0.140625,-0.84375,0.234375
2016-02-25 14:22:35.317,-0.171875,-0.875,0.25
2016-02-25 14:22:35.327,-0.171875,-0.90625,0.265625
2016-02-25 14:22:35.337,-0.1875,-0.953125,0.265625
2016-02-25 14:22:35.347,-0.1875,-1.0,0.265625
2016-02-25 14:22:35.357,-0.1875,-1.09375,0.265625
2016-02-25 14:22:35.367,-0.1875,-1.1875,0.296875
2016-02-25 14:22:35.377,-0.203125,-1.28125,0.328125
2016-02-25 14:22:35.387,-0.203125,-1.34375,0.359375
2016-02-25 14:22:35.397,-0.21875,-1.40625,0.375
2016-02-25 14:22:35.407,-0.234375,-1.4375,0.390625
2016-02-25 14:22:35.417,-0.21875,-1.4375,0.40625
2016-02-25 14:22:35.428,-0.203125,-1.453125,0.421875
2016-02-25 14:22:35.438,-0.1875,-1.453125,0.4375
2016-02-25 14:22:35.448,-0.171875,-1.40625,0.46875
2016-02-25 14:22:35.458,-0.15625,-1.359375,0.484375
2016-02-25 14:22:35.468,-0.140625,-1.28125,0.484375
2016-02-25 14:22:35.478,-0.125,-1.21875,0.46875
2016-02-25 14:22:35.488,-0.125,-1.140625,0.453125
2016-02-25 14:22:35.498,-0.125,-1.078125,0.453125
2016-02-25 14:22:35.508,-0.125,-1.015625,0.40625
2016-02-25 14:22:35.518,-0.109375,-0.96875,0.390625
2016-02-25 14:22:35.528,-0.09375,-0.96875,0.34375
2016-02-25 14:22:35.538,-0.09375,-0.984375,0.3125
2016-02-25 14:22:35.548,-0.0625,-1.015625,0.28125
2016-02-25 14:22:35.559,-0.046875,-1.0625,0.25
2016-02-25 14:22:35.569,-0.015625,-1.09375,0.234375
2016-02-25 14:22:35.579,-0.015625,-1.109375,0.203125
2016-02-25 14:22:35.589,-0.015625,-1.140625,0.1875
2016-02-25 14:22:35.599,-0.015625,-1.140625,0.1875
2016-02-25 14:22:35.609,-0.03125,-1.15625,0.203125
2016-02-25 14:22:35.619,-0.03125,-1.171875,0.203125
2016-02-25 14:22:35.629,-0.046875,-1.140625,0.1875
2016-02-25 14:22:35.639,-0.0625,-1.125,0.203125
2016-02-25 14:22:35.649,-0.09375,-1.078125,0.203125
2016-02-25 14:22:35.659,-0.125,-1.03125,0.203125
2016-02-25 14:22:35.669,-0.15625,-0.984375,0.203125
2016-02-25 14:22:35.680,-0.171875,-0.9375,0.21875
2016-02-25 14:22:35.690,-0.1875,-0.890625,0.234375
2016-02-25 14:22:35.700,-0.21875,-0.84375,0.234375
2016-02-25 14:22:35.710,-0.234375,-0.796875,0.21875
2016-02-25 14:22:35.720,-0.234375,-0.765625,0.203125
2016-02-25 14:22:35.730,-0.25,-0.75,0.1875
2016-02-25 14:22:35.740,-0.28125,-0.75,0.203125
2016-02-25 14:22:35.750,-0.296875,-0.765625,0.21875
2016-02-25 14:22:35.760,-0.296875,-0.75,0.25
2016-02-25 14:22:35.770,-0.328125,-0.75,0.25
2016-02-25 14:22:35.780,-0.34375,-0.75,0.265625
2016-02-25 14:22:35.791,-0.34375,-0.78125,0.265625
2016-02-25 14:22:35.801,-0.34375,-0.8125,0.28125
2016-02-25 14:22:35.811,-0.328125,-0.828125,0.28125
2016-02-25 14:22:35.821,-0.3125,-0.84375,0.28125
2016-02-25 14:22:35.831,-0.296875,-0.859375,0.296875
2016-02-25 14:22:35.841,-0.28125,-0.859375,0.296875
2016-02-25 14:22:35.851,-0.265625,-0.875,0.328125
2016-02-25 14:22:35.861,-0.25,-0.890625,0.34375
2016-02-25 14:22:35.871,-0.25,-0.890625,0.34375
2016-02-25 14:22:35.881,-0.21875,-0.890625,0.34375
2016-02-25 14:22:35.891,-0.203125,-0.890625,0.34375
2016-02-25 14:22:35.901,-0.1875,-0.890625,0.359375
2016-02-25 14:22:35.911,-0.171875,-0.890625,0.359375
2016-02-25 14:22:35.922,-0.15625,-0.890625,0.375
2016-02-25 14:22:35.932,-0.125,-0.90625,0.390625
2016-02-25 14:22:35.942,-0.125,-0.90625,0.40625
2016-02-25 14:22:35.952,-0.109375,-0.90625,0.40625
2016-02-25 14:22:35.962,-0.09375,-0.890625,0.390625
2016-02-25 14:22:35.972,-0.078125,-0.875,0.390625
2016-02-25 14:22:35.982,-0.078125,-0.875,0.375
2016-02-25 14:22:35.992,-0.09375,-0.875,0.359375
2016-02-25 14:22:36.002,-0.140625,-0.875,0.34375
2016-02-25 14:22:36.012,-0.15625,-0.890625,0.328125
2016-02-25 14:22:36.022,-0.15625,-0.921875,0.34375
2016-02-25 14:22:36.033,-0.15625,-0.921875,0.34375
2016-02-25 14:22:36.043,-0.171875,-0.9375,0.359375
2016-02-25 14:22:36.053,-0.1875,-0.96875,0.375
2016-02-25 14:22:36.063,-0.1875,-0.984375,0.390625
2016-02-25 14:22:36.073,-0.171875,-0.96875,0.390625
2016-02-25 14:22:36.083,-0.15625,-0.96875,0.40625
2016-02-25 14:22:36.093,-0.15625,-0.96875,0.390625
2016-02-25 14:22:36.103,-0.15625,-0.953125,0.390625
2016-02-25 14:22:36.113,-0.15625,-0.9375,0.375
2016-02-25 14:22:36.123,-0.140625,-0.9375,0.375
2016-02-25 14:22:36.133,-0.140625,-0.9375,0.375
2016-02-25 14:22:36.143,-0.15625,-0.953125,0.375
2016-02-25 14:22:36.153,-0.171875,-0.984375,0.359375
2016-02-25 14:22:36.164,-0.171875,-1.015625,0.359375
