time,x,y,z
2016-02-25 14:28:46.748,-0.546875,0.03125,0.703125
2016-02-25 14:28:46.758,-0.546875,0.03125,0.71875
2016-02-25 14:28:46.768,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.778,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.789,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.799,-0.5625,0.03125,0.734375
2016-02-25 14:28:46.809,-0.5625,0.03125,0.734375
2016-02-25 14:28:46.819,-0.5625,0.03125,0.734375
2016-02-25 14:28:46.830,-0.578125,0.03125,0.734375
2016-02-25 14:28:46.840,-0.578125,0.03125,0.734375
2016-02-25 14:28:46.850,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.861,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.871,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.881,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.891,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.902,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.912,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.922,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.932,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.943,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.953,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.963,-0.5625,0.03125,0.71875
2016-02-25 14:28:46.973,-0.578125,0.03125,0.71875
2016-02-25 14:28:46.984,-0.578125,0.03125,0.734375
2016-02-25 14:28:46.994,-0.5625,0.03125,0.734375
2016-02-25 14:28:47.004,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.014,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.025,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.035,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.045,-0.5625,0.03125,0.734375
2016-02-25 14:28:47.055,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.066,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.076,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.086,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.096,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.106,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.117,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.127,-0.5625,0.03125,0.703125
2016-02-25 14:28:47.137,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.147,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.158,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.168,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.178,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.188,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.199,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.209,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.219,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.229,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.240,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.250,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.260,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.270,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.281,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.291,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.301,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.312,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.322,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.332,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.342,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.353,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.363,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.373,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.383,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.394,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.404,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.414,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.424,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.435,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.445,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.455,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.465,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.476,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.486,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.496,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.506,-0.578125,0.015625,0.71875
2016-02-25 14:28:47.516,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.527,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.537,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.547,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.557,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.568,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.578,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.588,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.598,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.609,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.619,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.629,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.639,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.650,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.660,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.670,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.680,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.690,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.701,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.711,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.721,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.731,-0.5625,0.03125,0.71875
2016-02-25 14:28:47.741,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.751,-0.578125,0.015625,0.703125
2016-02-25 14:28:47.762,-0.59375,0.03125,0.71875
2016-02-25 14:28:47.772,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.782,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.792,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.802,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.812,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.822,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.833,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.843,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.853,-0.578125,0.03125,0.703125
2016-02-25 14:28:47.863,-0.578125,0.03125,0.703125
2016-02-25 14:28:47.873,-0.578125,0.03125,0.703125
2016-02-25 14:28:47.883,-0.578125,0.03125,0.703125
2016-02-25 14:28:47.894,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.904,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.914,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.924,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.934,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.944,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.955,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.965,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.975,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.985,-0.578125,0.03125,0.71875
2016-02-25 14:28:47.995,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.006,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.016,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.026,-0.578125,0.015625,0.71875
2016-02-25 14:28:48.036,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.046,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.056,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.067,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.077,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.087,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.097,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.107,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.117,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.127,-0.5625,0.03125,0.71875
2016-02-25 14:28:48.138,-0.5625,0.03125,0.703125
2016-02-25 14:28:48.148,-0.578125,0.015625,0.71875
2016-02-25 14:28:48.158,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.168,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.178,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.188,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.199,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.209,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.219,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.229,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.239,-0.578125,0.015625,0.71875
2016-02-25 14:28:48.250,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.260,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.270,-0.578125,0.015625,0.71875
2016-02-25 14:28:48.280,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.290,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.300,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.311,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.321,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.331,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.341,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.351,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.361,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.372,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.382,-0.578125,0.03125,0.703125
2016-02-25 14:28:48.392,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.402,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.412,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.422,-0.578125,0.03125,0.71875
2016-02-25 14:28:48.432,-0.578125,0.03125,0.71875
