time,x,y,z
2016-04-13 11:12:19.459,-0.671875,-1.0,0.078125
2016-04-13 11:12:19.469,-0.65625,-1.015625,0.09375
2016-04-13 11:12:19.479,-0.65625,-1.03125,0.09375
2016-04-13 11:12:19.489,-0.640625,-1.03125,0.09375
2016-04-13 11:12:19.499,-0.640625,-1.03125,0.09375
2016-04-13 11:12:19.509,-0.640625,-1.015625,0.09375
2016-04-13 11:12:19.519,-0.640625,-1.015625,0.09375
2016-04-13 11:12:19.528,-0.640625,-1.015625,0.109375
2016-04-13 11:12:19.538,-0.671875,-1.03125,0.140625
2016-04-13 11:12:19.548,-0.6875,-1.03125,0.171875
2016-04-13 11:12:19.558,-0.703125,-1.03125,0.21875
2016-04-13 11:12:19.568,-0.6875,-1.015625,0.25
2016-04-13 11:12:19.577,-0.671875,-1.0,0.25
2016-04-13 11:12:19.587,-0.625,-0.96875,0.25
2016-04-13 11:12:19.597,-0.59375,-0.921875,0.234375
2016-04-13 11:12:19.607,-0.546875,-0.890625,0.21875
2016-04-13 11:12:19.617,-0.515625,-0.875,0.21875
2016-04-13 11:12:19.627,-0.484375,-0.875,0.203125
2016-04-13 11:12:19.637,-0.453125,-0.890625,0.1875
2016-04-13 11:12:19.646,-0.421875,-0.890625,0.1875
2016-04-13 11:12:19.656,-0.390625,-0.90625,0.1875
2016-04-13 11:12:19.666,-0.375,-0.921875,0.1875
2016-04-13 11:12:19.676,-0.359375,-0.9375,0.203125
2016-04-13 11:12:19.686,-0.359375,-0.953125,0.203125
2016-04-13 11:12:19.695,-0.359375,-0.9375,0.1875
2016-04-13 11:12:19.705,-0.34375,-0.90625,0.15625
2016-04-13 11:12:19.715,-0.328125,-0.875,0.140625
2016-04-13 11:12:19.725,-0.3125,-0.859375,0.125
2016-04-13 11:12:19.735,-0.3125,-0.84375,0.09375
2016-04-13 11:12:19.745,-0.3125,-0.8125,0.09375
2016-04-13 11:12:19.755,-0.3125,-0.8125,0.109375
2016-04-13 11:12:19.764,-0.328125,-0.796875,0.09375
2016-04-13 11:12:19.774,-0.3125,-0.78125,0.09375
2016-04-13 11:12:19.784,-0.3125,-0.765625,0.109375
2016-04-13 11:12:19.794,-0.3125,-0.765625,0.109375
2016-04-13 11:12:19.804,-0.328125,-0.75,0.109375
2016-04-13 11:12:19.813,-0.328125,-0.75,0.109375
2016-04-13 11:12:19.823,-0.328125,-0.75,0.09375
2016-04-13 11:12:19.833,-0.34375,-0.75,0.078125
2016-04-13 11:12:19.843,-0.328125,-0.734375,0.078125
2016-04-13 11:12:19.853,-0.328125,-0.734375,0.078125
2016-04-13 11:12:19.863,-0.34375,-0.734375,0.078125
2016-04-13 11:12:19.872,-0.34375,-0.734375,0.09375
2016-04-13 11:12:19.882,-0.359375,-0.734375,0.09375
2016-04-13 11:12:19.892,-0.359375,-0.734375,0.109375
