time,x,y,z
2016-04-22 13:30:00.385,-0.984375,-0.0625,0.046875
2016-04-22 13:30:00.394,-0.984375,-0.0625,0.046875
2016-04-22 13:30:00.404,-0.984375,-0.0625,0.046875
2016-04-22 13:30:00.414,-0.984375,-0.0625,0.03125
2016-04-22 13:30:00.424,-1.0,-0.0625,0.03125
2016-04-22 13:30:00.433,-0.984375,-0.0625,0.046875
2016-04-22 13:30:00.443,-0.984375,-0.0625,0.0625
2016-04-22 13:30:00.453,-0.984375,-0.0625,0.046875
2016-04-22 13:30:00.463,-1.0,-0.078125,0.046875
2016-04-22 13:30:00.472,-1.015625,-0.09375,0.03125
2016-04-22 13:30:00.482,-1.0,-0.0625,0.0
2016-04-22 13:30:00.492,-1.0,-0.0625,-0.015625
2016-04-22 13:30:00.502,-1.0,-0.0625,-0.015625
2016-04-22 13:30:00.511,-1.0,-0.046875,-0.046875
2016-04-22 13:30:00.521,-1.015625,-0.046875,-0.046875
2016-04-22 13:30:00.531,-1.015625,-0.0625,-0.046875
2016-04-22 13:30:00.540,-1.015625,-0.046875,-0.046875
2016-04-22 13:30:00.550,-1.0,-0.0625,-0.03125
2016-04-22 13:30:00.560,-1.0,-0.046875,-0.03125
2016-04-22 13:30:00.570,-1.0,-0.0625,-0.015625
2016-04-22 13:30:00.579,-1.0,-0.0625,0.0
2016-04-22 13:30:00.589,-1.0,-0.0625,0.0
2016-04-22 13:30:00.599,-0.984375,-0.078125,0.015625
2016-04-22 13:30:00.609,-0.984375,-0.078125,0.015625
2016-04-22 13:30:00.618,-0.984375,-0.078125,0.015625
2016-04-22 13:30:00.628,-0.984375,-0.078125,0.015625
2016-04-22 13:30:00.638,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.648,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.658,-0.984375,-0.078125,0.03125
2016-04-22 13:30:00.667,-0.984375,-0.078125,0.03125
2016-04-22 13:30:00.677,-0.984375,-0.078125,0.03125
2016-04-22 13:30:00.687,-1.0,-0.0625,0.03125
2016-04-22 13:30:00.697,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.706,-1.0,-0.0625,0.03125
2016-04-22 13:30:00.716,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.726,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.736,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.745,-1.0,-0.0625,0.015625
2016-04-22 13:30:00.755,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.765,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.775,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.784,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.794,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.804,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.814,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.823,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.833,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.843,-0.984375,-0.078125,0.03125
2016-04-22 13:30:00.852,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.862,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.872,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.882,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.891,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.901,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.911,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.921,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.931,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.940,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.950,-1.0,-0.078125,0.03125
2016-04-22 13:30:00.960,-1.0,-0.09375,0.03125
2016-04-22 13:30:00.970,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.979,-1.0,-0.078125,0.015625
2016-04-22 13:30:00.989,-0.984375,-0.0625,0.015625
2016-04-22 13:30:00.999,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.009,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.018,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.028,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.038,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.048,-0.984375,-0.078125,0.046875
2016-04-22 13:30:01.057,-0.984375,-0.078125,0.046875
2016-04-22 13:30:01.067,-0.984375,-0.078125,0.03125
2016-04-22 13:30:01.077,-0.984375,-0.078125,0.03125
2016-04-22 13:30:01.087,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.096,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.106,-1.015625,-0.078125,0.015625
2016-04-22 13:30:01.116,-0.984375,-0.078125,0.046875
2016-04-22 13:30:01.125,-0.984375,-0.0625,0.046875
2016-04-22 13:30:01.135,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.145,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.155,-0.984375,-0.078125,0.046875
2016-04-22 13:30:01.164,-1.0,-0.078125,0.015625
2016-04-22 13:30:01.174,-1.0,-0.078125,0.015625
2016-04-22 13:30:01.184,-1.0,-0.078125,0.015625
2016-04-22 13:30:01.194,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.204,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.213,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.223,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.233,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.243,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.252,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.262,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.272,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.282,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.291,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.301,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.311,-1.0,-0.078125,0.015625
2016-04-22 13:30:01.321,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.330,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.340,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.350,-0.984375,-0.09375,0.046875
2016-04-22 13:30:01.360,-0.984375,-0.09375,0.046875
2016-04-22 13:30:01.369,-0.984375,-0.09375,0.0625
2016-04-22 13:30:01.379,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.389,-1.015625,-0.078125,0.03125
2016-04-22 13:30:01.399,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.408,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.418,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.428,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.437,-0.984375,-0.078125,0.03125
2016-04-22 13:30:01.447,-1.0,-0.078125,0.03125
2016-04-22 13:30:01.457,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.467,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.477,-0.984375,-0.09375,0.046875
2016-04-22 13:30:01.486,-1.0,-0.078125,0.0625
2016-04-22 13:30:01.496,-0.984375,-0.09375,0.046875
2016-04-22 13:30:01.506,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.516,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.525,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.535,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.545,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.555,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.564,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.574,-1.0,-0.09375,0.03125
2016-04-22 13:30:01.584,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.594,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.603,-1.0,-0.078125,0.046875
2016-04-22 13:30:01.613,-1.0,-0.09375,0.046875
2016-04-22 13:30:01.623,-1.0,-0.078125,0.046875
