time,x,y,z
2016-05-17 13:34:59.236,-0.375,-1.40625,-0.109375
2016-05-17 13:34:59.245,-0.390625,-1.453125,-0.109375
2016-05-17 13:34:59.255,-0.40625,-1.421875,-0.09375
2016-05-17 13:34:59.265,-0.421875,-1.359375,-0.078125
2016-05-17 13:34:59.275,-0.421875,-1.28125,-0.078125
2016-05-17 13:34:59.284,-0.40625,-1.25,-0.09375
2016-05-17 13:34:59.294,-0.40625,-1.203125,-0.09375
2016-05-17 13:34:59.304,-0.390625,-1.140625,-0.125
2016-05-17 13:34:59.313,-0.359375,-1.09375,-0.140625
2016-05-17 13:34:59.323,-0.328125,-1.078125,-0.15625
2016-05-17 13:34:59.333,-0.28125,-1.09375,-0.1875
2016-05-17 13:34:59.343,-0.25,-1.15625,-0.21875
2016-05-17 13:34:59.353,-0.25,-1.21875,-0.234375
2016-05-17 13:34:59.362,-0.25,-1.25,-0.25
2016-05-17 13:34:59.372,-0.265625,-1.25,-0.25
2016-05-17 13:34:59.382,-0.28125,-1.21875,-0.25
2016-05-17 13:34:59.391,-0.296875,-1.1875,-0.234375
2016-05-17 13:34:59.401,-0.296875,-1.171875,-0.21875
2016-05-17 13:34:59.411,-0.296875,-1.140625,-0.203125
2016-05-17 13:34:59.421,-0.296875,-1.109375,-0.1875
2016-05-17 13:34:59.430,-0.28125,-1.046875,-0.171875
2016-05-17 13:34:59.440,-0.265625,-0.984375,-0.15625
2016-05-17 13:34:59.450,-0.234375,-0.921875,-0.140625
2016-05-17 13:34:59.460,-0.203125,-0.875,-0.125
2016-05-17 13:34:59.470,-0.1875,-0.84375,-0.125
2016-05-17 13:34:59.479,-0.171875,-0.828125,-0.125
2016-05-17 13:34:59.489,-0.171875,-0.828125,-0.125
2016-05-17 13:34:59.499,-0.171875,-0.84375,-0.125
2016-05-17 13:34:59.508,-0.171875,-0.84375,-0.125
2016-05-17 13:34:59.518,-0.171875,-0.859375,-0.109375
2016-05-17 13:34:59.528,-0.171875,-0.859375,-0.125
2016-05-17 13:34:59.538,-0.171875,-0.875,-0.125
2016-05-17 13:34:59.548,-0.15625,-0.890625,-0.140625
2016-05-17 13:34:59.557,-0.140625,-0.921875,-0.140625
2016-05-17 13:34:59.567,-0.125,-0.953125,-0.140625
2016-05-17 13:34:59.577,-0.125,-0.96875,-0.140625
2016-05-17 13:34:59.586,-0.125,-0.984375,-0.140625
2016-05-17 13:34:59.596,-0.125,-1.0,-0.125
2016-05-17 13:34:59.606,-0.125,-0.984375,-0.125
2016-05-17 13:34:59.616,-0.125,-0.984375,-0.125
2016-05-17 13:34:59.625,-0.109375,-0.96875,-0.109375
2016-05-17 13:34:59.635,-0.109375,-0.96875,-0.109375
