time,x,y,z
2016-05-17 13:16:57.562,-0.21875,-0.453125,0.0625
2016-05-17 13:16:57.571,-0.234375,-0.453125,0.0625
2016-05-17 13:16:57.581,-0.234375,-0.4375,0.078125
2016-05-17 13:16:57.591,-0.25,-0.453125,0.078125
2016-05-17 13:16:57.600,-0.25,-0.484375,0.078125
2016-05-17 13:16:57.610,-0.21875,-0.515625,0.046875
2016-05-17 13:16:57.620,-0.234375,-0.59375,0.046875
2016-05-17 13:16:57.630,-0.265625,-0.640625,0.046875
2016-05-17 13:16:57.639,-0.265625,-0.734375,0.015625
2016-05-17 13:16:57.649,-0.28125,-0.8125,0.015625
2016-05-17 13:16:57.659,-0.28125,-0.875,0.015625
2016-05-17 13:16:57.669,-0.296875,-0.890625,0.0
2016-05-17 13:16:57.679,-0.3125,-0.90625,0.0
2016-05-17 13:16:57.688,-0.3125,-0.90625,0.0
2016-05-17 13:16:57.698,-0.296875,-0.890625,0.0
2016-05-17 13:16:57.708,-0.296875,-0.90625,-0.015625
2016-05-17 13:16:57.717,-0.28125,-0.953125,-0.03125
2016-05-17 13:16:57.727,-0.28125,-1.015625,-0.0625
2016-05-17 13:16:57.737,-0.265625,-1.140625,-0.078125
2016-05-17 13:16:57.747,-0.265625,-1.25,-0.078125
2016-05-17 13:16:57.757,-0.265625,-1.375,-0.09375
2016-05-17 13:16:57.766,-0.28125,-1.53125,-0.109375
2016-05-17 13:16:57.776,-0.328125,-1.65625,-0.125
2016-05-17 13:16:57.786,-0.34375,-1.734375,-0.15625
2016-05-17 13:16:57.796,-0.34375,-1.78125,-0.15625
2016-05-17 13:16:57.805,-0.34375,-1.765625,-0.15625
2016-05-17 13:16:57.815,-0.3125,-1.703125,-0.15625
2016-05-17 13:16:57.825,-0.25,-1.59375,-0.171875
2016-05-17 13:16:57.834,-0.203125,-1.515625,-0.203125
2016-05-17 13:16:57.844,-0.078125,-1.5,-0.25
2016-05-17 13:16:57.854,0.0,-1.609375,-0.28125
2016-05-17 13:16:57.864,0.015625,-1.703125,-0.28125
2016-05-17 13:16:57.874,-0.0625,-1.671875,-0.234375
2016-05-17 13:16:57.883,-0.125,-1.546875,-0.203125
2016-05-17 13:16:57.893,-0.15625,-1.40625,-0.15625
2016-05-17 13:16:57.903,-0.15625,-1.28125,-0.140625
2016-05-17 13:16:57.912,-0.15625,-1.140625,-0.140625
2016-05-17 13:16:57.922,-0.171875,-1.015625,-0.140625
2016-05-17 13:16:57.932,-0.1875,-0.921875,-0.140625
2016-05-17 13:16:57.942,-0.171875,-0.84375,-0.109375
2016-05-17 13:16:57.951,-0.171875,-0.78125,-0.078125
2016-05-17 13:16:57.961,-0.203125,-0.734375,-0.046875
2016-05-17 13:16:57.971,-0.234375,-0.671875,-0.015625
2016-05-17 13:16:57.981,-0.265625,-0.59375,0.0
2016-05-17 13:16:57.991,-0.296875,-0.53125,0.03125
2016-05-17 13:16:58.000,-0.3125,-0.46875,0.046875
2016-05-17 13:16:58.010,-0.3125,-0.4375,0.046875
2016-05-17 13:16:58.020,-0.28125,-0.390625,0.0625
2016-05-17 13:16:58.029,-0.25,-0.359375,0.046875
2016-05-17 13:16:58.039,-0.21875,-0.359375,0.03125
2016-05-17 13:16:58.049,-0.1875,-0.359375,0.015625
2016-05-17 13:16:58.059,-0.15625,-0.390625,0.0
2016-05-17 13:16:58.069,-0.15625,-0.453125,0.0
2016-05-17 13:16:58.079,-0.171875,-0.515625,0.0
2016-05-17 13:16:58.089,-0.171875,-0.609375,-0.015625
2016-05-17 13:16:58.098,-0.15625,-0.671875,-0.03125
2016-05-17 13:16:58.108,-0.15625,-0.734375,-0.046875
2016-05-17 13:16:58.118,-0.140625,-0.78125,-0.09375
2016-05-17 13:16:58.128,-0.15625,-0.828125,-0.109375
2016-05-17 13:16:58.138,-0.171875,-0.875,-0.140625
2016-05-17 13:16:58.147,-0.171875,-0.90625,-0.171875
2016-05-17 13:16:58.157,-0.15625,-0.890625,-0.203125
2016-05-17 13:16:58.167,-0.140625,-0.890625,-0.21875
2016-05-17 13:16:58.177,-0.125,-0.921875,-0.25
2016-05-17 13:16:58.187,-0.140625,-1.0,-0.265625
2016-05-17 13:16:58.197,-0.140625,-1.109375,-0.28125
2016-05-17 13:16:58.207,-0.171875,-1.234375,-0.28125
2016-05-17 13:16:58.216,-0.25,-1.359375,-0.265625
2016-05-17 13:16:58.226,-0.34375,-1.453125,-0.25
2016-05-17 13:16:58.236,-0.453125,-1.5,-0.203125
2016-05-17 13:16:58.246,-0.515625,-1.578125,-0.171875
2016-05-17 13:16:58.256,-0.484375,-1.84375,-0.21875
2016-05-17 13:16:58.265,-0.484375,-2.21875,-0.265625
2016-05-17 13:16:58.275,-0.5625,-2.4375,-0.25
2016-05-17 13:16:58.285,-0.703125,-2.234375,-0.09375
2016-05-17 13:16:58.295,-0.71875,-1.84375,0.0625
2016-05-17 13:16:58.305,-0.671875,-1.546875,0.140625
2016-05-17 13:16:58.315,-0.59375,-1.34375,0.1875
2016-05-17 13:16:58.325,-0.515625,-1.171875,0.203125
2016-05-17 13:16:58.334,-0.390625,-1.09375,0.203125
2016-05-17 13:16:58.344,-0.25,-1.078125,0.203125
2016-05-17 13:16:58.354,-0.09375,-1.09375,0.1875
2016-05-17 13:16:58.364,-0.015625,-1.140625,0.1875
2016-05-17 13:16:58.374,0.03125,-1.171875,0.1875
2016-05-17 13:16:58.383,0.046875,-1.140625,0.15625
2016-05-17 13:16:58.393,0.0,-1.078125,0.109375
2016-05-17 13:16:58.403,-0.046875,-1.0,0.078125
2016-05-17 13:16:58.413,-0.078125,-0.90625,0.0625
2016-05-17 13:16:58.423,-0.09375,-0.8125,0.078125
2016-05-17 13:16:58.433,-0.125,-0.71875,0.09375
2016-05-17 13:16:58.443,-0.203125,-0.625,0.140625
2016-05-17 13:16:58.452,-0.34375,-0.515625,0.125
2016-05-17 13:16:58.462,-0.375,-0.421875,0.09375
2016-05-17 13:16:58.472,-0.3125,-0.375,0.140625
2016-05-17 13:16:58.482,-0.265625,-0.359375,0.140625
2016-05-17 13:16:58.492,-0.265625,-0.328125,0.125
2016-05-17 13:16:58.501,-0.203125,-0.328125,0.109375
2016-05-17 13:16:58.511,-0.09375,-0.296875,0.09375
2016-05-17 13:16:58.521,-0.015625,-0.296875,0.09375
2016-05-17 13:16:58.531,0.015625,-0.328125,0.125
2016-05-17 13:16:58.541,0.03125,-0.40625,0.15625
2016-05-17 13:16:58.551,0.0,-0.53125,0.203125
2016-05-17 13:16:58.561,-0.09375,-0.734375,0.234375
2016-05-17 13:16:58.570,-0.234375,-0.90625,0.203125
2016-05-17 13:16:58.580,-0.390625,-0.984375,0.171875
2016-05-17 13:16:58.590,-0.484375,-1.03125,0.109375
2016-05-17 13:16:58.600,-0.484375,-1.078125,0.046875
2016-05-17 13:16:58.610,-0.421875,-1.109375,-0.015625
2016-05-17 13:16:58.619,-0.34375,-1.09375,-0.109375
2016-05-17 13:16:58.629,-0.28125,-1.15625,-0.171875
2016-05-17 13:16:58.639,-0.25,-1.28125,-0.203125
2016-05-17 13:16:58.649,-0.21875,-1.453125,-0.25
2016-05-17 13:16:58.659,-0.21875,-1.59375,-0.28125
2016-05-17 13:16:58.669,-0.203125,-1.703125,-0.328125
2016-05-17 13:16:58.679,-0.15625,-1.765625,-0.390625
2016-05-17 13:16:58.688,-0.109375,-1.875,-0.46875
2016-05-17 13:16:58.698,-0.09375,-2.046875,-0.515625
2016-05-17 13:16:58.708,-0.09375,-2.140625,-0.515625
2016-05-17 13:16:58.718,-0.125,-2.109375,-0.5
2016-05-17 13:16:58.728,-0.171875,-2.015625,-0.4375
2016-05-17 13:16:58.737,-0.203125,-1.921875,-0.390625
2016-05-17 13:16:58.747,-0.234375,-1.8125,-0.375
2016-05-17 13:16:58.757,-0.21875,-1.6875,-0.359375
2016-05-17 13:16:58.767,-0.140625,-1.515625,-0.375
2016-05-17 13:16:58.777,-0.03125,-1.296875,-0.40625
2016-05-17 13:16:58.787,0.109375,-1.140625,-0.375
2016-05-17 13:16:58.797,0.046875,-1.078125,-0.28125
2016-05-17 13:16:58.806,-0.125,-1.03125,-0.234375
2016-05-17 13:16:58.816,-0.0625,-1.0,-0.1875
2016-05-17 13:16:58.826,-0.03125,-0.953125,-0.125
2016-05-17 13:16:58.836,-0.09375,-0.890625,-0.0625
2016-05-17 13:16:58.846,-0.140625,-0.84375,-0.015625
2016-05-17 13:16:58.855,-0.203125,-0.78125,0.015625
2016-05-17 13:16:58.865,-0.234375,-0.734375,0.03125
2016-05-17 13:16:58.875,-0.234375,-0.671875,0.046875
2016-05-17 13:16:58.885,-0.265625,-0.5625,0.046875
2016-05-17 13:16:58.895,-0.265625,-0.5,0.046875
2016-05-17 13:16:58.905,-0.265625,-0.4375,0.046875
2016-05-17 13:16:58.915,-0.25,-0.421875,0.03125
