time,x,y,z
2016-04-05 15:39:40.742,-0.484375,-1.375,0.15625
2016-04-05 15:39:40.752,-0.5,-1.3125,0.1875
2016-04-05 15:39:40.762,-0.515625,-1.21875,0.1875
2016-04-05 15:39:40.772,-0.59375,-1.09375,0.171875
2016-04-05 15:39:40.782,-0.546875,-1.015625,0.109375
2016-04-05 15:39:40.792,-0.453125,-0.96875,0.0625
2016-04-05 15:39:40.802,-0.40625,-0.953125,0.03125
2016-04-05 15:39:40.812,-0.40625,-0.921875,0.0
2016-04-05 15:39:40.821,-0.40625,-0.921875,-0.015625
2016-04-05 15:39:40.831,-0.421875,-0.90625,-0.03125
2016-04-05 15:39:40.841,-0.5625,-0.890625,0.015625
2016-04-05 15:39:40.851,-0.78125,-0.921875,0.078125
2016-04-05 15:39:40.861,-0.90625,-0.96875,0.109375
2016-04-05 15:39:40.871,-0.84375,-1.0,0.140625
2016-04-05 15:39:40.881,-0.765625,-0.984375,0.15625
2016-04-05 15:39:40.891,-0.734375,-0.984375,0.15625
2016-04-05 15:39:40.901,-0.6875,-0.953125,0.140625
2016-04-05 15:39:40.911,-0.640625,-0.890625,0.109375
2016-04-05 15:39:40.921,-0.578125,-0.828125,0.078125
2016-04-05 15:39:40.931,-0.546875,-0.78125,0.03125
2016-04-05 15:39:40.941,-0.546875,-0.75,-0.03125
2016-04-05 15:39:40.950,-0.640625,-0.734375,-0.03125
2016-04-05 15:39:40.960,-0.765625,-0.734375,-0.046875
2016-04-05 15:39:40.970,-0.8125,-0.765625,0.03125
2016-04-05 15:39:40.980,-0.84375,-0.765625,0.0625
2016-04-05 15:39:40.990,-0.828125,-0.78125,0.09375
2016-04-05 15:39:41.000,-0.71875,-0.796875,0.109375
2016-04-05 15:39:41.010,-0.640625,-0.78125,0.109375
2016-04-05 15:39:41.020,-0.59375,-0.734375,0.09375
2016-04-05 15:39:41.030,-0.65625,-0.6875,0.09375
2016-04-05 15:39:41.040,-0.78125,-0.65625,0.078125
2016-04-05 15:39:41.050,-0.890625,-0.609375,0.078125
2016-04-05 15:39:41.060,-1.03125,-0.59375,0.078125
2016-04-05 15:39:41.069,-1.046875,-0.59375,0.109375
2016-04-05 15:39:41.079,-1.015625,-0.59375,0.125
2016-04-05 15:39:41.089,-0.90625,-0.578125,0.15625
